PK_DetEmpresas;cd_natureza_juridica;de_natureza_juridica;de_situacao;de_classif_natureza_juridica;fl_optante_simples;qt_filial;tipo_empresa;fl_optante_simei;de_saude_tributaria;de_nivel_atividade;nu_ordem
7005;2135;EMPRESARIO INDIVIDUAL;MT;ATIVA;1;;PRIVADO;1;AMARELO;MEDIA;2
15595;2135;EMPRESARIO INDIVIDUAL;GO;BAIXADA;1;;PRIVADO;1;AMARELO;INATIVA;1
6029;2062;SOCIEDADE EMPRESARIA LIMITADA;ES;ATIVA;1;;PRIVADO;0;AMARELO;ALTA;2
291;2135;EMPRESARIO INDIVIDUAL;PE;BAIXADA;0;;PRIVADO;0;;INATIVA;
97;4090;CANDIDATO A CARGO POLITICO ELETIVO;SP;BAIXADA;0;;PRIVADO;0;;INATIVA;0
7041;2062;SOCIEDADE EMPRESARIA LIMITADA;RJ;ATIVA;0;;PRIVADO;0;LARANJA;BAIXA;4
28543;4120;PRODUTOR RURAL PESSOA FISICA;SP;ATIVA;0;1;PRIVADO;0;VERDE;ALTA;0
7018;2135;EMPRESARIO INDIVIDUAL;RN;ATIVA;0;;PRIVADO;0;AZUL;ALTA;0
24058;3999;ASSOCIACAO PRIVADA;PE;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;1
15997;2062;SOCIEDADE EMPRESARIA LIMITADA;MA;ATIVA;0;;PRIVADO;0;AZUL;ALTA;0
26081;2062;SOCIEDADE EMPRESARIA LIMITADA;MT;ATIVA;1;;PRIVADO;0;VERDE;ALTA;0
6401;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;0;;PRIVADO;0;VERDE;ALTA;0
7041;2062;SOCIEDADE EMPRESARIA LIMITADA;RJ;ATIVA;0;;PRIVADO;0;LARANJA;BAIXA;0
35377;4014;EMPRESA INDIVIDUAL IMOBILIARIA;PR;ATIVA;0;;PRIVADO;0;LARANJA;BAIXA;0
12;2135;EMPRESARIO INDIVIDUAL;PR;BAIXADA;0;;PRIVADO;0;;INATIVA;4
6573;2135;EMPRESARIO INDIVIDUAL;BA;ATIVA;1;;PRIVADO;1;VERDE;ALTA;0
27146;3085;CONDOMINIO EDILICIO;MG;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;0
640;3999;ASSOCIACAO PRIVADA;MG;BAIXADA;0;;PRIVADO;0;;INATIVA;
43;2062;SOCIEDADE EMPRESARIA LIMITADA;PR;BAIXADA;0;;PRIVADO;0;;INATIVA;4
9;2240;SOCIEDADE SIMPLES LIMITADA;SP;BAIXADA;0;;PRIVADO;0;;INATIVA;3
648;2054;SOCIEDADE ANONIMA FECHADA;DF;BAIXADA;0;;PRIVADO;0;;INATIVA;
7041;2062;SOCIEDADE EMPRESARIA LIMITADA;RJ;ATIVA;0;;PRIVADO;0;LARANJA;BAIXA;2
30918;2062;SOCIEDADE EMPRESARIA LIMITADA;BA;ATIVA;0;3;PRIVADO;0;VERDE;ALTA;4
12;2135;EMPRESARIO INDIVIDUAL;PR;BAIXADA;0;;PRIVADO;0;;INATIVA;2
74;2135;EMPRESARIO INDIVIDUAL;MG;BAIXADA;0;;PRIVADO;0;;INATIVA;
19209;2135;EMPRESARIO INDIVIDUAL;AL;ATIVA;0;;PRIVADO;0;VERDE;MEDIA;0
205;2240;SOCIEDADE SIMPLES LIMITADA;MG;BAIXADA;0;;PRIVADO;0;;INATIVA;1
205;2240;SOCIEDADE SIMPLES LIMITADA;MG;BAIXADA;0;;PRIVADO;0;;INATIVA;0
24680;2240;SOCIEDADE SIMPLES LIMITADA;RJ;ATIVA;0;;PRIVADO;0;VERMELHO;BAIXA;0
674;2062;SOCIEDADE EMPRESARIA LIMITADA;SE;BAIXADA;0;;PRIVADO;0;;INATIVA;
31207;2062;SOCIEDADE EMPRESARIA LIMITADA;RO;ATIVA;1;;PRIVADO;0;VERDE;ALTA;1
6275;2135;EMPRESARIO INDIVIDUAL;SP;ATIVA;1;;PRIVADO;0;AZUL;ALTA;4
205;2240;SOCIEDADE SIMPLES LIMITADA;MG;BAIXADA;0;;PRIVADO;0;;INATIVA;4
31084;2240;SOCIEDADE SIMPLES LIMITADA;RS;ATIVA;0;;PRIVADO;0;VERDE;MEDIA;0
18817;2062;SOCIEDADE EMPRESARIA LIMITADA;MA;ATIVA;0;;PRIVADO;0;VERDE;ALTA;4
8529;2135;EMPRESARIO INDIVIDUAL;AL;BAIXADA;0;;PRIVADO;0;AMARELO;INATIVA;0
6301;2135;EMPRESARIO INDIVIDUAL;SP;BAIXADA;0;;PRIVADO;0;VERDE;INATIVA;1
19065;2062;SOCIEDADE EMPRESARIA LIMITADA;PA;ATIVA;0;;PRIVADO;0;VERMELHO;MEDIA;0
35271;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;1;4;PRIVADO;0;AZUL;ALTA;2
29202;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;MG;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;0
27016;3085;CONDOMINIO EDILICIO;BA;ATIVA;0;;PRIVADO;0;AZUL;ALTA;0
19037;2135;EMPRESARIO INDIVIDUAL;MS;ATIVA;0;;PRIVADO;0;AZUL;BAIXA;0
36190;2054;SOCIEDADE ANONIMA FECHADA;PE;ATIVA;0;;PRIVADO;0;VERMELHO;ALTA;0
205;2240;SOCIEDADE SIMPLES LIMITADA;MG;BAIXADA;0;;PRIVADO;0;;INATIVA;2
19037;2135;EMPRESARIO INDIVIDUAL;MS;ATIVA;0;;PRIVADO;0;AZUL;BAIXA;1
27133;3085;CONDOMINIO EDILICIO;ES;ATIVA;0;;PRIVADO;0;VERDE;ALTA;0
5959;2062;SOCIEDADE EMPRESARIA LIMITADA;MT;ATIVA;0;;PRIVADO;0;AZUL;ALTA;3
27124;3085;CONDOMINIO EDILICIO;MG;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;0
29194;2232;SOCIEDADE SIMPLES PURA;MG;ATIVA;0;;PRIVADO;0;VERDE;ALTA;0
6664;2062;SOCIEDADE EMPRESARIA LIMITADA;PR;ATIVA;1;;PRIVADO;0;VERDE;ALTA;2
36092;2062;SOCIEDADE EMPRESARIA LIMITADA;RN;ATIVA;0;;PRIVADO;0;VERMELHO;ALTA;0
19787;2062;SOCIEDADE EMPRESARIA LIMITADA;RJ;ATIVA;0;;PRIVADO;0;AMARELO;BAIXA;0
27155;3085;CONDOMINIO EDILICIO;SP;ATIVA;0;;PRIVADO;0;LARANJA;MUITO BAIXA;0
24680;2240;SOCIEDADE SIMPLES LIMITADA;RJ;ATIVA;0;;PRIVADO;0;VERMELHO;BAIXA;1
7147;2062;SOCIEDADE EMPRESARIA LIMITADA;TO;ATIVA;1;;PRIVADO;0;AZUL;ALTA;1
18989;2135;EMPRESARIO INDIVIDUAL;RS;ATIVA;0;;PRIVADO;0;VERMELHO;BAIXA;2
194;2135;EMPRESARIO INDIVIDUAL;BA;BAIXADA;0;;PRIVADO;0;;INATIVA;0
194;2135;EMPRESARIO INDIVIDUAL;BA;BAIXADA;0;;PRIVADO;0;;INATIVA;1
7174;2135;EMPRESARIO INDIVIDUAL;SP;ATIVA;1;;PRIVADO;0;VERDE;ALTA;0
194;2135;EMPRESARIO INDIVIDUAL;BA;BAIXADA;0;;PRIVADO;0;;INATIVA;3
194;2135;EMPRESARIO INDIVIDUAL;BA;BAIXADA;0;;PRIVADO;0;;INATIVA;4
22944;3271;ORGAO DE DIRECAO LOCAL DE PARTIDO POLITICO;AL;ATIVA;0;;PUBLICO;0;AMARELO;MEDIA;0
27140;2240;SOCIEDADE SIMPLES LIMITADA;MG;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;1
761;2054;SOCIEDADE ANONIMA FECHADA;MG;BAIXADA;0;;PRIVADO;0;;INATIVA;
222;2240;SOCIEDADE SIMPLES LIMITADA;BA;BAIXADA;0;;PRIVADO;0;;INATIVA;1
18695;2062;SOCIEDADE EMPRESARIA LIMITADA;TO;ATIVA;0;;PRIVADO;0;VERDE;ALTA;1
5774;2135;EMPRESARIO INDIVIDUAL;GO;ATIVA;1;;PRIVADO;1;VERDE;ALTA;2
237;2062;SOCIEDADE EMPRESARIA LIMITADA;GO;BAIXADA;0;;PRIVADO;0;;INATIVA;0
28567;4120;PRODUTOR RURAL PESSOA FISICA;SP;ATIVA;0;;PRIVADO;0;LARANJA;BAIXA;2
189;2062;SOCIEDADE EMPRESARIA LIMITADA;MT;BAIXADA;0;;PRIVADO;0;;INATIVA;0
33893;2135;EMPRESARIO INDIVIDUAL;RJ;BAIXADA;0;;PRIVADO;0;LARANJA;INATIVA;0
6984;2135;EMPRESARIO INDIVIDUAL;DF;ATIVA;1;;PRIVADO;1;VERDE;ALTA;1
785;2135;EMPRESARIO INDIVIDUAL;RN;BAIXADA;0;;PRIVADO;0;;INATIVA;
5891;2062;SOCIEDADE EMPRESARIA LIMITADA;SP;ATIVA;1;;PRIVADO;0;AZUL;MEDIA;4
6426;2135;EMPRESARIO INDIVIDUAL;CE;ATIVA;1;;PRIVADO;1;AMARELO;ALTA;2
36212;2232;SOCIEDADE SIMPLES PURA;RJ;BAIXADA;0;;PRIVADO;0;;INATIVA;1
7228;2062;SOCIEDADE EMPRESARIA LIMITADA;ES;ATIVA;0;;PRIVADO;0;AZUL;ALTA;3
19012;2062;SOCIEDADE EMPRESARIA LIMITADA;RJ;ATIVA;1;;PRIVADO;0;VERDE;ALTA;0
237;2062;SOCIEDADE EMPRESARIA LIMITADA;GO;BAIXADA;0;;PRIVADO;0;;INATIVA;1
36097;2062;SOCIEDADE EMPRESARIA LIMITADA;PE;ATIVA;1;;PRIVADO;0;LARANJA;ALTA;0
6417;2135;EMPRESARIO INDIVIDUAL;RS;ATIVA;0;;PRIVADO;0;VERDE;MEDIA;2
24628;2062;SOCIEDADE EMPRESARIA LIMITADA;BA;ATIVA;0;;PRIVADO;0;LARANJA;ALTA;0
5946;2135;EMPRESARIO INDIVIDUAL;RS;ATIVA;1;;PRIVADO;1;VERDE;MEDIA;3
31306;2135;EMPRESARIO INDIVIDUAL;MS;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;1
24601;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;ES;ATIVA;0;;PRIVADO;0;VERDE;ALTA;0
24597;2062;SOCIEDADE EMPRESARIA LIMITADA;MG;ATIVA;0;1;PRIVADO;0;LARANJA;ALTA;0
26787;2232;SOCIEDADE SIMPLES PURA;SP;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;0
254;2062;SOCIEDADE EMPRESARIA LIMITADA;CE;BAIXADA;0;;PRIVADO;0;;INATIVA;0
7153;2135;EMPRESARIO INDIVIDUAL;SC;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;3
22929;3271;ORGAO DE DIRECAO LOCAL DE PARTIDO POLITICO;BA;ATIVA;0;;PUBLICO;0;AMARELO;ALTA;0
7248;2135;EMPRESARIO INDIVIDUAL;SP;ATIVA;1;;PRIVADO;0;VERDE;MEDIA;3
23538;3999;ASSOCIACAO PRIVADA;AP;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;0
19037;2135;EMPRESARIO INDIVIDUAL;MS;ATIVA;0;;PRIVADO;0;AZUL;BAIXA;2
28002;2062;SOCIEDADE EMPRESARIA LIMITADA;AC;ATIVA;0;;PRIVADO;0;AZUL;ALTA;2
7062;2062;SOCIEDADE EMPRESARIA LIMITADA;MT;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;2
144;2135;EMPRESARIO INDIVIDUAL;CE;BAIXADA;0;;PRIVADO;0;;INATIVA;0
18459;2062;SOCIEDADE EMPRESARIA LIMITADA;RJ;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;2
144;2135;EMPRESARIO INDIVIDUAL;CE;BAIXADA;0;;PRIVADO;0;;INATIVA;1
18027;2240;SOCIEDADE SIMPLES LIMITADA;MG;ATIVA;1;;PRIVADO;0;AZUL;ALTA;0
144;2135;EMPRESARIO INDIVIDUAL;CE;BAIXADA;0;;PRIVADO;0;;INATIVA;4
29526;3069;FUNDACAO PRIVADA;MG;ATIVA;0;;PRIVADO;0;VERMELHO;ALTA;0
31306;2135;EMPRESARIO INDIVIDUAL;MS;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;0
31223;2062;SOCIEDADE EMPRESARIA LIMITADA;AM;ATIVA;0;2;PRIVADO;0;AZUL;ALTA;1
31207;2062;SOCIEDADE EMPRESARIA LIMITADA;RO;ATIVA;1;;PRIVADO;0;VERDE;ALTA;4
123;2135;EMPRESARIO INDIVIDUAL;SP;BAIXADA;0;;PRIVADO;0;;INATIVA;0
17916;2135;EMPRESARIO INDIVIDUAL;RJ;ATIVA;1;;PRIVADO;0;AMARELO;MEDIA;1
7147;2062;SOCIEDADE EMPRESARIA LIMITADA;TO;ATIVA;1;;PRIVADO;0;AZUL;ALTA;3
23528;3999;ASSOCIACAO PRIVADA;RN;BAIXADA;0;;PRIVADO;0;;INATIVA;0
23517;3999;ASSOCIACAO PRIVADA;RR;ATIVA;0;;PRIVADO;0;AZUL;ALTA;1
33766;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;RN;ATIVA;0;;PRIVADO;0;LARANJA;ALTA;1
24561;2135;EMPRESARIO INDIVIDUAL;MS;BAIXADA;0;;PRIVADO;0;AZUL;INATIVA;0
24703;2054;SOCIEDADE ANONIMA FECHADA;MG;BAIXADA;0;;PRIVADO;0;VERDE;INATIVA;1
123;2135;EMPRESARIO INDIVIDUAL;SP;BAIXADA;0;;PRIVADO;0;;INATIVA;4
18155;3999;ASSOCIACAO PRIVADA;PR;ATIVA;0;;PRIVADO;0;LARANJA;BAIXA;1
33828;4014;EMPRESA INDIVIDUAL IMOBILIARIA;MS;ATIVA;0;;PRIVADO;0;VERDE;MEDIA;0
23512;3999;ASSOCIACAO PRIVADA;PI;ATIVA;0;;PRIVADO;0;LARANJA;BAIXA;2
17897;2135;EMPRESARIO INDIVIDUAL;AC;ATIVA;1;;PRIVADO;0;AZUL;MEDIA;0
31223;2062;SOCIEDADE EMPRESARIA LIMITADA;AM;ATIVA;0;2;PRIVADO;0;AZUL;ALTA;2
6069;2062;SOCIEDADE EMPRESARIA LIMITADA;MG;ATIVA;1;;PRIVADO;0;LARANJA;ALTA;0
22947;3999;ASSOCIACAO PRIVADA;MA;ATIVA;0;;PRIVADO;0;VERDE;ALTA;4
17626;2062;SOCIEDADE EMPRESARIA LIMITADA;ES;ATIVA;1;;PRIVADO;0;VERDE;ALTA;3
7295;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;0;;PRIVADO;0;LARANJA;ALTA;2
22938;3999;ASSOCIACAO PRIVADA;PE;ATIVA;0;;PRIVADO;0;VERDE;ALTA;0
6614;2135;EMPRESARIO INDIVIDUAL;CE;ATIVA;1;;PRIVADO;1;VERDE;ALTA;3
5790;2062;SOCIEDADE EMPRESARIA LIMITADA;PA;ATIVA;0;;PRIVADO;0;VERDE;ALTA;1
8534;2135;EMPRESARIO INDIVIDUAL;AM;ATIVA;0;;PRIVADO;0;VERDE;ALTA;2
7306;2062;SOCIEDADE EMPRESARIA LIMITADA;MG;ATIVA;0;;PRIVADO;0;VERDE;ALTA;2
7200;2062;SOCIEDADE EMPRESARIA LIMITADA;CE;ATIVA;1;;PRIVADO;0;AZUL;ALTA;1
310;2062;SOCIEDADE EMPRESARIA LIMITADA;AM;BAIXADA;0;;PRIVADO;0;;INATIVA;
30918;2062;SOCIEDADE EMPRESARIA LIMITADA;BA;ATIVA;0;3;PRIVADO;0;VERDE;ALTA;3
176;2062;SOCIEDADE EMPRESARIA LIMITADA;BA;BAIXADA;0;;PRIVADO;0;;INATIVA;0
7327;2062;SOCIEDADE EMPRESARIA LIMITADA;BA;ATIVA;0;2;PRIVADO;0;AZUL;ALTA;0
5993;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;0;;PRIVADO;0;AZUL;BAIXA;2
33923;3999;ASSOCIACAO PRIVADA;RS;ATIVA;0;25;PRIVADO;0;VERDE;ALTA;0
7337;2135;EMPRESARIO INDIVIDUAL;RS;ATIVA;1;;PRIVADO;0;VERDE;MEDIA;4
17660;2240;SOCIEDADE SIMPLES LIMITADA;DF;ATIVA;0;;PRIVADO;0;VERDE;ALTA;2
6064;2135;EMPRESARIO INDIVIDUAL;RJ;ATIVA;1;;PRIVADO;1;VERDE;MEDIA;4
6264;2062;SOCIEDADE EMPRESARIA LIMITADA;CE;ATIVA;0;;PRIVADO;0;VERDE;ALTA;2
7344;2062;SOCIEDADE EMPRESARIA LIMITADA;AL;ATIVA;0;;PRIVADO;0;VERDE;ALTA;0
7153;2135;EMPRESARIO INDIVIDUAL;SC;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;2
12;2135;EMPRESARIO INDIVIDUAL;PR;BAIXADA;0;;PRIVADO;0;;INATIVA;
6696;2062;SOCIEDADE EMPRESARIA LIMITADA;SP;ATIVA;0;;PRIVADO;0;LARANJA;BAIXA;2
7354;2062;SOCIEDADE EMPRESARIA LIMITADA;MT;ATIVA;1;;PRIVADO;0;AZUL;ALTA;3
8790;2062;SOCIEDADE EMPRESARIA LIMITADA;SE;ATIVA;0;;PRIVADO;0;AZUL;ALTA;0
5914;2135;EMPRESARIO INDIVIDUAL;RN;ATIVA;1;;PRIVADO;0;AZUL;ALTA;2
5860;2135;EMPRESARIO INDIVIDUAL;PE;ATIVA;0;;PRIVADO;0;AZUL;ALTA;2
17809;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;BA;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;3
7381;2062;SOCIEDADE EMPRESARIA LIMITADA;RJ;ATIVA;1;;PRIVADO;0;AZUL;ALTA;1
18665;2062;SOCIEDADE EMPRESARIA LIMITADA;PR;ATIVA;0;1;PRIVADO;0;AZUL;MEDIA;2
7393;2135;EMPRESARIO INDIVIDUAL;MA;ATIVA;0;;PRIVADO;0;VERDE;MEDIA;4
5888;2135;EMPRESARIO INDIVIDUAL;SP;ATIVA;1;;PRIVADO;0;AZUL;BAIXA;2
556;4014;EMPRESA INDIVIDUAL IMOBILIARIA;MT;BAIXADA;0;;PRIVADO;0;;INATIVA;
27915;4120;PRODUTOR RURAL PESSOA FISICA;SP;ATIVA;0;1;PRIVADO;0;AMARELO;MEDIA;2
7405;2062;SOCIEDADE EMPRESARIA LIMITADA;MG;ATIVA;0;;PRIVADO;0;VERMELHO;MEDIA;1
27314;3085;CONDOMINIO EDILICIO;SE;ATIVA;0;;PRIVADO;0;VERDE;ALTA;0
27404;3085;CONDOMINIO EDILICIO;PE;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;0
28083;2062;SOCIEDADE EMPRESARIA LIMITADA;SP;ATIVA;0;3;PRIVADO;0;AZUL;ALTA;0
997;2143;COOPERATIVA;RS;BAIXADA;0;;PRIVADO;0;;INATIVA;
26855;4014;EMPRESA INDIVIDUAL IMOBILIARIA;MS;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;1
18459;2062;SOCIEDADE EMPRESARIA LIMITADA;RJ;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;3
501;2062;SOCIEDADE EMPRESARIA LIMITADA;MG;BAIXADA;1;;PRIVADO;0;;INATIVA;0
5999;2135;EMPRESARIO INDIVIDUAL;PR;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;0
7408;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;0;3;PRIVADO;0;VERDE;ALTA;1
6147;2135;EMPRESARIO INDIVIDUAL;SP;ATIVA;1;;PRIVADO;1;AMARELO;BAIXA;0
18446;2062;SOCIEDADE EMPRESARIA LIMITADA;MG;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;2
32686;2135;EMPRESARIO INDIVIDUAL;AL;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;2
524;2135;EMPRESARIO INDIVIDUAL;ES;BAIXADA;0;;PRIVADO;0;;INATIVA;1
67;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;BAIXADA;0;;PRIVADO;0;;INATIVA;
35622;2054;SOCIEDADE ANONIMA FECHADA;RS;ATIVA;0;;PRIVADO;0;VERDE;MEDIA;1
30008;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;BA;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;3
24688;2062;SOCIEDADE EMPRESARIA LIMITADA;MG;ATIVA;0;;PRIVADO;0;VERMELHO;ALTA;1
26826;2135;EMPRESARIO INDIVIDUAL;SC;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;1
26775;3034;SERVICO NOTARIAL E REGISTRAL CARTORIO;GO;ATIVA;0;;PRIVADO;0;AZUL;ALTA;0
18436;2240;SOCIEDADE SIMPLES LIMITADA;RJ;BAIXADA;0;;PRIVADO;0;LARANJA;INATIVA;2
18446;2062;SOCIEDADE EMPRESARIA LIMITADA;MG;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;1
29789;2240;SOCIEDADE SIMPLES LIMITADA;RJ;ATIVA;1;;PRIVADO;0;AZUL;MEDIA;1
30639;2240;SOCIEDADE SIMPLES LIMITADA;MG;ATIVA;0;;PRIVADO;0;AMARELO;ALTA;0
14360;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;0;;PRIVADO;0;LARANJA;MUITO BAIXA;2
6503;2062;SOCIEDADE EMPRESARIA LIMITADA;PE;ATIVA;0;1;PRIVADO;0;AZUL;ALTA;2
26859;2143;COOPERATIVA;BA;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;1
23704;3999;ASSOCIACAO PRIVADA;RO;ATIVA;0;;PRIVADO;0;VERDE;ALTA;0
626;2062;SOCIEDADE EMPRESARIA LIMITADA;MA;BAIXADA;0;;PRIVADO;0;;INATIVA;
26730;3034;SERVICO NOTARIAL E REGISTRAL CARTORIO;MS;ATIVA;0;;PRIVADO;0;VERDE;MEDIA;0
30;2062;SOCIEDADE EMPRESARIA LIMITADA;SC;BAIXADA;0;;PRIVADO;0;;INATIVA;
7393;2135;EMPRESARIO INDIVIDUAL;MA;ATIVA;0;;PRIVADO;0;VERDE;MEDIA;1
6317;2135;EMPRESARIO INDIVIDUAL;TO;ATIVA;1;;PRIVADO;1;AMARELO;MEDIA;4
597;2135;EMPRESARIO INDIVIDUAL;PA;BAIXADA;0;;PRIVADO;0;;INATIVA;
28567;4120;PRODUTOR RURAL PESSOA FISICA;SP;ATIVA;0;;PRIVADO;0;LARANJA;BAIXA;0
6775;2062;SOCIEDADE EMPRESARIA LIMITADA;MG;ATIVA;1;1;PRIVADO;0;AZUL;ALTA;1
6808;2062;SOCIEDADE EMPRESARIA LIMITADA;GO;ATIVA;1;1;PRIVADO;0;VERDE;ALTA;2
6304;2135;EMPRESARIO INDIVIDUAL;BA;ATIVA;1;;PRIVADO;1;AZUL;ALTA;0
35720;2054;SOCIEDADE ANONIMA FECHADA;PB;ATIVA;0;;PRIVADO;0;VERDE;ALTA;0
33766;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;RN;ATIVA;0;;PRIVADO;0;LARANJA;ALTA;0
1089;2224;CLUBE FUNDO DE INVESTIMENTO;SP;BAIXADA;0;;PRIVADO;0;;INATIVA;
6420;2135;EMPRESARIO INDIVIDUAL;GO;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;0
6420;2135;EMPRESARIO INDIVIDUAL;GO;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;1
930;2062;SOCIEDADE EMPRESARIA LIMITADA;PB;BAIXADA;0;;PRIVADO;0;;INATIVA;
117;2062;SOCIEDADE EMPRESARIA LIMITADA;MG;BAIXADA;0;;PRIVADO;0;;INATIVA;
6664;2062;SOCIEDADE EMPRESARIA LIMITADA;PR;ATIVA;1;;PRIVADO;0;VERDE;ALTA;4
32686;2135;EMPRESARIO INDIVIDUAL;AL;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;3
29228;2232;SOCIEDADE SIMPLES PURA;MA;ATIVA;0;;PRIVADO;0;VERDE;ALTA;2
372;2062;SOCIEDADE EMPRESARIA LIMITADA;MS;BAIXADA;0;;PRIVADO;0;;INATIVA;1
6955;2135;EMPRESARIO INDIVIDUAL;MG;ATIVA;1;;PRIVADO;0;AZUL;MEDIA;2
6471;2062;SOCIEDADE EMPRESARIA LIMITADA;PE;ATIVA;0;;PRIVADO;0;VERDE;ALTA;0
34596;2135;EMPRESARIO INDIVIDUAL;MT;ATIVA;0;;PRIVADO;0;VERDE;ALTA;0
18421;2135;EMPRESARIO INDIVIDUAL;RJ;BAIXADA;1;;PRIVADO;1;;INATIVA;4
524;2135;EMPRESARIO INDIVIDUAL;ES;BAIXADA;0;;PRIVADO;0;;INATIVA;
34671;2135;EMPRESARIO INDIVIDUAL;RO;ATIVA;0;1;PRIVADO;0;AZUL;MEDIA;0
34579;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;0;;PRIVADO;0;VERMELHO;ALTA;1
30;2062;SOCIEDADE EMPRESARIA LIMITADA;SC;BAIXADA;0;;PRIVADO;0;;INATIVA;1
6264;2062;SOCIEDADE EMPRESARIA LIMITADA;CE;ATIVA;0;;PRIVADO;0;VERDE;ALTA;3
194;2135;EMPRESARIO INDIVIDUAL;BA;BAIXADA;0;;PRIVADO;0;;INATIVA;
34557;2062;SOCIEDADE EMPRESARIA LIMITADA;RO;ATIVA;1;;PRIVADO;0;LARANJA;MEDIA;0
33339;2135;EMPRESARIO INDIVIDUAL;AL;ATIVA;0;;PRIVADO;0;AZUL;ALTA;2
1138;2070;SOCIEDADE EMPRESARIA EM NOME COLETIVO;RJ;BAIXADA;0;;PRIVADO;0;;INATIVA;
33430;2135;EMPRESARIO INDIVIDUAL;RN;ATIVA;1;;PRIVADO;0;LARANJA;MEDIA;0
7408;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;0;3;PRIVADO;0;VERDE;ALTA;4
18665;2062;SOCIEDADE EMPRESARIA LIMITADA;PR;ATIVA;0;1;PRIVADO;0;AZUL;MEDIA;0
18396;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;RS;ATIVA;0;;PRIVADO;0;VERDE;MEDIA;3
6984;2135;EMPRESARIO INDIVIDUAL;DF;ATIVA;1;;PRIVADO;1;VERDE;ALTA;4
30560;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;PR;ATIVA;0;;PRIVADO;0;VERDE;MEDIA;3
26081;2062;SOCIEDADE EMPRESARIA LIMITADA;MT;ATIVA;1;;PRIVADO;0;VERDE;ALTA;2
35271;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;1;4;PRIVADO;0;AZUL;ALTA;1
5551;2062;SOCIEDADE EMPRESARIA LIMITADA;PR;ATIVA;1;;PRIVADO;0;VERDE;MEDIA;4
1165;3999;ASSOCIACAO PRIVADA;TO;BAIXADA;0;;PRIVADO;0;;INATIVA;
7425;2062;SOCIEDADE EMPRESARIA LIMITADA;PE;ATIVA;0;;PRIVADO;0;AZUL;ALTA;3
35309;2062;SOCIEDADE EMPRESARIA LIMITADA;MS;ATIVA;0;1;PRIVADO;0;AZUL;BAIXA;1
23569;4090;CANDIDATO A CARGO POLITICO ELETIVO;RO;BAIXADA;0;;PRIVADO;0;;INATIVA;0
